date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zclose,zadjcp,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
2010-01-04,46.8,46.8,45.2,45.35,45.35,3037,-0.29907424974883656,-0.3117094975924739,-0.3117384586058605,-0.32057867826958,-0.32057867826958,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,45.35,45.7,44.0,44.8,44.8,3037,-0.3225303985858445,-0.3291739910419649,-0.33154366374453687,-0.329497319889841,-0.329497319889841,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,44.1,45.0,44.1,44.6,44.6,3037,-0.3427512165487824,-0.340287759600732,-0.3298932299829805,-0.33274046229720855,-0.33274046229720855,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,44.5,45.3,43.6,43.9,43.9,3037,-0.3362805548006423,-0.335524715932689,-0.3381453987907623,-0.34409146072299523,-0.34409146072299523,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-08,44.0,44.35,42.7,43.85,43.85,3037,-0.34436888198581744,-0.3506076875481585,-0.3529993026447695,-0.3449022463248371,-0.3449022463248371,-0.014606741573033676,0.0,0.0,0.0,0.0,0.0
2010-01-11,43.85,44.2,43.7,43.9,43.9,3037,-0.34679538014136996,-0.35298920938218,-0.3364949650292059,-0.34409146072299523,-0.34409146072299523,-0.007011988237955265,0.0,0.0,0.0,0.0,0.0
2010-01-12,43.9,44.1,43.3,43.7,43.7,3037,-0.3459865474228525,-0.35457689060486103,-0.3430967000754314,-0.3473346031303628,-0.3473346031303628,-0.006592407365310118,0.0,0.0,0.0,0.0,0.0
2010-01-13,43.05,43.2,42.6,42.8,42.8,3037,-0.3597367036376503,-0.36886602160899007,-0.35464973640632586,-0.3619287439635172,-0.3619287439635172,-0.019023607609443167,0.0,0.0,0.0,0.0,0.0
2010-01-14,43.0,43.5,42.8,43.2,43.2,3037,-0.3605455363561678,-0.3641029779409471,-0.3513488688832132,-0.35544245914878186,-0.35544245914878186,-0.006668199586111568,0.0,0.0,0.0,0.0,0.0
2010-01-15,43.3,43.7,42.85,42.9,42.9,3037,-0.35569254004506273,-0.36092761549558505,-0.35052365200243496,-0.36030717275983337,-0.36030717275983337,-0.009237875288683571,-0.022779043280182234,0.0,0.0,0.0,0.0
2010-01-18,42.7,43.4,42.6,42.9,42.9,3037,-0.36539853266727285,-0.36569065916362814,-0.35464973640632586,-0.36030717275983337,-0.36030717275983337,-0.004640371229698442,-0.017294697056465365,0.0,0.0,0.0,0.0
2010-01-19,43.8,45.3,43.8,44.5,44.5,3037,-0.3476042128598876,-0.335524715932689,-0.3348445312676496,-0.3343620335008924,-0.3343620335008924,0.028663892741562523,0.02005730659025788,0.0,0.0,0.0,0.0
2010-01-20,45.0,45.3,43.5,43.5,43.5,3037,-0.3281922276154671,-0.335524715932689,-0.33979583255231866,-0.35057774553773047,-0.35057774553773047,0.002304147465437821,-0.0003447087211306577,0.0,0.0,0.0,0.0
2010-01-21,43.05,43.5,42.2,42.5,42.5,3037,-0.3597367036376503,-0.3641029779409471,-0.36125147145255126,-0.36679345757456855,-0.36679345757456855,-0.017568192325473995,-0.020172910662824207,0.0,0.0,0.0,0.0
2010-01-22,41.6,41.95,40.5,40.55,40.55,3037,-0.38319285247465823,-0.38871203689250267,-0.3893088453990094,-0.3984140960464029,-0.3984140960464029,-0.05234867959803697,-0.05796259728191438,-0.06845853434413057,0.0,0.0,0.0
2010-01-25,39.7,41.35,39.7,40.3,40.3,3037,-0.41392849577832386,-0.3982381242285888,-0.40251231549146027,-0.40246802405561244,-0.40246802405561244,-0.04660515732197774,-0.05587442895630795,-0.06698564593301445,0.0,0.0,0.0
2010-01-26,40.6,40.95,39.0,39.35,39.35,3037,-0.3993695068450086,-0.40458884911931275,-0.4140653518223548,-0.4178729504906085,-0.4178729504906085,-0.04582929194956338,-0.06863905325443784,-0.08125145925752986,0.0,0.0,0.0
2010-01-27,39.6,40.0,38.6,39.0,39.0,3037,-0.4155461612153589,-0.4196718207347824,-0.42066708686858023,-0.42354844970350186,-0.42354844970350186,-0.03321764997521062,-0.06854549796990696,-0.08141634607835449,0.0,0.0,0.0
2010-01-28,39.3,40.3,39.15,39.6,39.6,3037,-0.4203991575264641,-0.4149087770667394,-0.4115897011800203,-0.413819022481399,-0.413819022481399,-0.004024144869215206,-0.04601300891351474,-0.060943798909177144,0.0,0.0,0.0
2010-01-29,39.0,39.4,38.55,39.05,39.05,3037,-0.42525215383756915,-0.4291979080708685,-0.4214923037493585,-0.42273766410166,-0.42273766410166,-0.010390268626457266,-0.0504559270516718,-0.06690561529271216,-0.0814466333431345,0.0,0.0
2010-02-01,38.8,39.2,36.4,36.4,36.4,3037,-0.4284874847116393,-0.4323732705162304,-0.45697662962282015,-0.46570930099928093,-0.46570930099928093,-0.058945191313340084,-0.10067943174799265,-0.1197097944377268,-0.13467253060739331,0.0,0.0
2010-02-02,37.0,37.2,35.5,35.9,35.9,3037,-0.45760546257826984,-0.4641268949698506,-0.47183053347682735,-0.4738171570177,-0.4738171570177,-0.0550144774940773,-0.09377760949135437,-0.12074455057555719,-0.13743392599711676,0.0,0.0
2010-02-03,36.5,36.6,35.85,36.1,36.1,3037,-0.465693789763445,-0.47365298230593667,-0.4660540153113801,-0.4705740146103323,-0.4705740146103323,-0.03501737503341358,-0.07138263665594852,-0.10606685926537346,-0.12368005825949749,0.0,0.0
2010-02-04,36.5,37.1,35.8,36.6,36.6,3037,-0.465693789763445,-0.4657145761925316,-0.4668792321921583,-0.46246615859191326,-0.46246615859191326,-0.005704971475142647,-0.044012015149536426,-0.08370191104064091,-0.1036002939015429,0.0,0.0
2010-02-05,35.4,35.4,34.05,34.05,34.05,3037,-0.4834881095708304,-0.4927051569781088,-0.49576182301939464,-0.5038162242858505,-0.5038162242858505,-0.04914828260262492,-0.09525707453168612,-0.13476198543113674,-0.1559246405552801,-0.17298163800641214,0.0
2010-02-06,34.05,34.2,31.8,33.0,33.0,3037,-0.5053265929708034,-0.5117573316502808,-0.5328965826544128,-0.5208427219245304,-0.5208427219245304,-0.0606319385140904,-0.10581222056631895,-0.1471399035148174,-0.17075009423294388,-0.18875067604110324,0.0
2010-02-08,33.0,34.8,32.95,34.2,34.2,3037,-0.5223120800596712,-0.5022312443141949,-0.5139165943965145,-0.5013838674803247,-0.5013838674803247,-0.016958896234550252,-0.06018136850783176,-0.10015786704086997,-0.13021363173957268,-0.15039499180205682,0.0
2010-02-09,34.9,36.55,34.4,36.3,36.3,3037,-0.49157643675600554,-0.47444682291727724,-0.48998530485394737,-0.46733087220296476,-0.46733087220296476,0.042204995693367754,0.00498338870431893,-0.03268786640611121,-0.06911142454160792,-0.09072691748910376,0.0
2010-02-10,36.55,37.35,36.2,36.3,36.3,3037,-0.46488495704492755,-0.4617453731358291,-0.4602774971459328,-0.46733087220296476,-0.46733087220296476,0.04400345125107855,0.014249790444258118,-0.021914855397880535,-0.06080206985769732,-0.08374981069210977,0.0
2010-02-22,37.55,37.6,36.9,36.9,36.9,3037,-0.4487083026745772,-0.4577761700791266,-0.44872446081503836,-0.4576014449808619,-0.4576014449808619,0.044142614601018745,0.03724525650035125,0.0008136696501220813,-0.03780964797913958,-0.06202338586680235,-0.08208955223880607
2010-02-23,36.55,37.4,36.55,37.2,37.2,3037,-0.46488495704492755,-0.4609515325244886,-0.45450097898048564,-0.4527367313698104,-0.4527367313698104,0.028192371475953652,0.04333193100546912,0.014637694335848772,-0.022724287403126098,-0.04791154791154773,-0.06833075927703798
2010-02-24,37.0,37.1,36.4,36.7,36.7,3037,-0.45760546257826984,-0.4657145761925316,-0.45697662962282015,-0.4608445873882295,-0.4608445873882295,0.0005452562704473892,0.027004337484259226,0.0058468847067423245,-0.025879230258792154,-0.05392864508146006,-0.07459550325698665
2010-02-25,37.2,37.2,35.5,35.7,35.7,3037,-0.4543701317041997,-0.4641268949698506,-0.47183053347682735,-0.47706029942506756,-0.47706029942506756,-0.0235229759299781,0.00014007564084592944,-0.015624999999999896,-0.0425103929194046,-0.07291991274540355,-0.09302620993352234
2010-02-26,36.3,36.5,35.25,35.85,35.85,3037,-0.46892912063751513,-0.4752406635286177,-0.4759566178807183,-0.47462794261954183,-0.47462794261954183,-0.017000274197970865,0.006457046603032117,-0.00462748727440993,-0.02983559975644406,-0.0618621447636991,-0.08296384720327418
2010-03-01,36.0,36.85,35.85,36.4,36.4,3037,-0.47378211694862016,-0.46968377924923416,-0.4660540153113801,-0.46570930099928093,-0.46570930099928093,0.0008248556502612356,0.01520011156045187,0.015624999999999863,-0.009389032521431457,-0.04094430099594251,-0.0629424636375338
2010-03-02,36.5,38.1,36.5,37.35,37.35,3037,-0.465693789763445,-0.44983776396572156,-0.45532619586126377,-0.45030437456428474,-0.45030437456428474,0.02609890109890118,0.029209148525764738,0.040293380373224365,0.020561513764601344,-0.01012403265133038,-0.033051432516396195
2010-03-03,37.9,37.9,36.85,37.1,37.1,3037,-0.44304647364495453,-0.4530131264110836,-0.4495496776958165,-0.45435830257349424,-0.45435830257349424,0.016995614035087647,0.014215418261345083,0.03103288559518297,0.016856242291352665,-0.008975317875841396,-0.03402187120291612
2010-03-04,37.2,38.0,36.95,36.95,36.95,3037,-0.4543701317041997,-0.45142544518840255,-0.4478992439342601,-0.4567906593790199,-0.4567906593790199,0.005989654233596484,0.008323100013644613,0.025249722530521747,0.015598158455301383,-0.006025716898907749,-0.03301783922885672
2010-03-05,37.9,39.0,37.9,38.75,38.75,3037,-0.44304647364495453,-0.43554863296159246,-0.4322201231994748,-0.4276023777127114,-0.4276023777127114,0.03859555079067268,0.05042016806722687,0.07093505297098121,0.06631810676940021,0.04661840968020741,0.018040108590944747
2010-03-08,39.3,39.8,39.0,39.0,39.0,3037,-0.4203991575264641,-0.42284718318014447,-0.4140653518223548,-0.42354844970350186,-0.42354844970350186,0.030927835051546438,0.0512129380053908,0.06810297608179654,0.07327141382868942,0.05513770899843093,0.028119507908611688
2010-03-09,39.4,39.85,38.85,39.5,39.5,3037,-0.41878149208942905,-0.4220533425688039,-0.41654100246468934,-0.41544059368508285,-0.41544059368508285,0.03240982749607932,0.058130190195553225,0.0691086250451099,0.0824141946975406,0.06959111833197942,0.044420941300898985
2010-03-10,39.8,40.2,39.2,39.75,39.75,3037,-0.4123108303412889,-0.41649645828942033,-0.41076448429924206,-0.41138666567587334,-0.41138666567587334,0.02474864655839136,0.05619768832204051,0.06520768200089316,0.0835491345236472,0.0758945488009528,0.05544983847413387
2010-03-11,39.75,39.95,38.7,38.75,38.75,3037,-0.4131196630598064,-0.42046566134612284,-0.41901665310702385,-0.4276023777127114,-0.4276023777127114,-0.010217113665389492,0.021349499209277867,0.0338847385272144,0.05248862633258633,0.049111977474550574,0.03324148964536494
2010-03-12,39.55,39.7,39.05,39.05,39.05,3037,-0.4163549939338765,-0.42443486440282535,-0.4132401349415767,-0.42273766410166,-0.42273766410166,-0.004080591685794535,0.02064819654992138,0.036817417470572524,0.05711965349214942,0.057864224955301594,0.04444345384032459
2010-03-15,39.0,39.2,37.7,37.75,37.75,3037,-0.42525215383756915,-0.4323732705162304,-0.43552099072258743,-0.4438180897495495,-0.4438180897495495,-0.031057494866529794,-0.01679906237791387,0.0007953340402967663,0.016835016835016835,0.024089848624600004,0.01220002681324589
2010-03-16,37.65,38.3,37.65,38.15,38.15,3037,-0.4470906372375421,-0.4466624015203596,-0.4363462076033657,-0.43733180493481427,-0.43733180493481427,-0.01395709485655206,-0.008447043534762907,0.009704455227172488,0.020530997124322638,0.032979529946929396,0.02489477926032047
2010-03-17,38.8,40.2,38.5,40.2,40.2,3037,-0.4284874847116393,-0.41649645828942033,-0.4223175206301366,-0.4040895952592961,-0.4040895952592961,0.036616812790098034,0.03648317648575496,0.05743095133713294,0.06680820009288146,0.0834411384217336,0.07914634691960083
2010-03-18,40.15,40.75,39.85,40.2,40.2,3037,-0.40664900131166626,-0.40776421156467485,-0.40003666484912576,-0.4040895952592961,-0.4040895952592961,0.028922446890197146,0.027870109946305382,0.04915180513266636,0.061316084746881334,0.07867339272297956,0.0779888268156426
