date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zclose,zadjcp,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
2010-01-04,107.0,108.0,104.5,105.5,105.5,3034,-0.7226328549519673,-0.7253817954623911,-0.7286022386016,-0.7315319050625043,-0.7315319050625043,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,105.5,106.0,100.0,100.5,100.5,3034,-0.7323542736994526,-0.7381623117705007,-0.7581621386555968,-0.7639535607645226,-0.7639535607645226,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,100.5,101.5,99.2,101.5,101.5,3034,-0.7647590028577372,-0.7669184734637473,-0.7634172319985296,-0.7574692296241189,-0.7574692296241189,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,102.0,107.0,101.5,103.5,103.5,3034,-0.7550375841102519,-0.7317720536164459,-0.7483088386375979,-0.7445005673433116,-0.7445005673433116,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-08,104.0,104.5,100.5,103.5,103.5,3034,-0.742075692446938,-0.7477476990015829,-0.7548777053162639,-0.7445005673433116,-0.7445005673433116,0.005830903790087408,0.0,0.0,0.0,0.0,0.0
2010-01-11,103.0,106.0,103.0,106.0,106.0,3034,-0.748556638278595,-0.7381623117705007,-0.738455538619599,-0.7282897394923025,-0.7282897394923025,0.02912621359223301,0.0,0.0,0.0,0.0,0.0
2010-01-12,105.0,105.5,102.0,103.0,103.0,3034,-0.7355947466152811,-0.7413574408475281,-0.745024405298265,-0.7477427329135135,-0.7477427329135135,-0.004830917874396135,0.0,0.0,0.0,0.0,0.0
2010-01-13,101.0,102.5,98.4,99.3,99.3,3034,-0.7615185299419088,-0.7605282153096925,-0.7686723253414623,-0.771734758133007,-0.771734758133007,-0.036483601785367664,0.0,0.0,0.0,0.0,0.0
2010-01-14,100.0,105.5,99.9,104.0,104.0,3034,-0.7679994757735656,-0.7413574408475281,-0.7588190253234633,-0.7412584017731098,-0.7412584017731098,0.008142690965490534,0.0,0.0,0.0,0.0,0.0
2010-01-15,105.5,107.0,104.5,105.0,105.0,3034,-0.7323542736994526,-0.7317720536164459,-0.7286022386016,-0.7347740706327061,-0.7347740706327061,0.014884979702300467,0.01763907734056995,0.0,0.0,0.0,0.0
2010-01-18,104.0,106.0,103.0,105.0,105.0,3034,-0.742075692446938,-0.7381623117705007,-0.738455538619599,-0.7347740706327061,-0.7347740706327061,0.01685066821615349,0.018132454184039606,0.0,0.0,0.0,0.0
2010-01-19,105.0,106.0,101.0,101.5,101.5,3034,-0.7355947466152811,-0.7381623117705007,-0.7515932719769308,-0.7574692296241189,-0.7574692296241189,-0.014180264180264121,-0.01675869417804892,0.0,0.0,0.0,0.0
2010-01-20,103.0,103.0,99.9,102.0,102.0,3034,-0.748556638278595,-0.7573330862326652,-0.7588190253234633,-0.754227064053917,-0.754227064053917,-0.014492753623188406,-0.012393493415956634,0.0,0.0,0.0,0.0
2010-01-21,101.0,101.5,99.2,99.9,99.9,3034,-0.7615185299419088,-0.7669184734637473,-0.7634172319985296,-0.7678441594487647,-0.7678441594487647,-0.027074405921308796,-0.029343179168286007,0.0,0.0,0.0,0.0
2010-01-22,98.0,98.9,96.0,96.5,96.5,3034,-0.7809613674368795,-0.7835331446642898,-0.7844376053702606,-0.7898908853261373,-0.7898908853261373,-0.044365220835808974,-0.05595773821170024,-0.058046463200364475,0.0,0.0,0.0
2010-01-25,96.5,99.6,96.5,98.1,98.1,3034,-0.7906827861843649,-0.7790599639564515,-0.7811531720309277,-0.7795159555014914,-0.7795159555014914,-0.015060240963855423,-0.03283052351375331,-0.03779506963970449,0.0,0.0,0.0
2010-01-26,100.0,100.0,91.6,93.0,93.0,3034,-0.7679994757735656,-0.7765038606948296,-0.8133406187563909,-0.8125860443175501,-0.8125860443175501,-0.050051072522982694,-0.07398187792492276,-0.08332238139045867,0.0,0.0,0.0
2010-01-27,93.5,95.8,92.1,94.0,94.0,3034,-0.8101256236793357,-0.8033429449418598,-0.8100561854170579,-0.8061017131771464,-0.8061017131771464,-0.023883696780893013,-0.059059059059059116,-0.06887670871029518,0.0,0.0,0.0
2010-01-28,95.3,98.0,93.2,97.3,97.3,3034,-0.7984599211823532,-0.7892843770029392,-0.8028304320705253,-0.7847034204138144,-0.7847034204138144,0.015869701399039423,-0.0194497631764588,-0.03222597970956828,0.0,0.0,0.0
2010-01-29,95.1,95.6,93.0,94.3,94.3,3034,-0.7997561103486847,-0.8046209965726707,-0.8041442054062585,-0.8041564138350253,-0.8041564138350253,-0.010908328088944895,-0.03932355338223308,-0.05630795917005817,-0.06327605046190528,0.0,0.0
2010-02-01,95.0,95.4,91.6,92.5,92.5,3034,-0.8004042049318503,-0.8058990482034817,-0.8133406187563909,-0.8158282098877518,-0.8158282098877518,-0.018255147527064305,-0.04550613971726341,-0.06590817288272523,-0.07518496300739862,0.0,0.0
2010-02-02,94.0,94.3,88.5,88.5,88.5,3034,-0.8068851507635072,-0.812928332172942,-0.8337041054602553,-0.8417655344493665,-0.8417655344493665,-0.05165023574796392,-0.07436460621273924,-0.09749133183765044,-0.10983705491852748,0.0,0.0
2010-02-03,90.0,93.7,89.7,93.5,93.5,3034,-0.8328089340901349,-0.8167624870653748,-0.8258214654458561,-0.8093438787473483,-0.8093438787473483,0.003003647285990143,-0.013296749683410776,-0.042727458876527326,-0.05574631387598475,0.0,0.0
2010-02-04,93.6,96.1,93.4,95.0,95.0,3034,-0.8094775290961701,-0.8014258674956434,-0.801516658734792,-0.7996173820367427,-0.7996173820367427,0.02414833980163874,0.007743714861567879,-0.02135842318522084,-0.03646229524823773,0.0,0.0
2010-02-05,90.0,92.0,88.7,90.0,90.0,3034,-0.8328089340901349,-0.827625925927268,-0.8323903321245221,-0.8320390377387611,-0.8320390377387611,-0.020674646354733466,-0.03866695150608834,-0.06321559919505937,-0.08088235294117649,-0.0901370860123741,0.0
2010-02-06,90.5,91.4,87.2,90.0,90.0,3034,-0.8295684611743065,-0.8314600808197009,-0.842243632142521,-0.8320390377387611,-0.8320390377387611,-0.015317286652078837,-0.030276909815752637,-0.05336231680807802,-0.07331136738056017,-0.08439814438023933,0.0
2010-02-08,91.2,94.2,90.5,92.1,92.1,3034,-0.8250317990921466,-0.8135673579883475,-0.8205663721029234,-0.8184219423439134,-0.8184219423439134,-0.0002171081198437932,-0.0066867989646247255,-0.024846474200607167,-0.04633704374838217,-0.059820334830543075,0.0
2010-02-09,93.1,97.9,92.5,96.8,96.8,3034,-0.8127180020119985,-0.7899234028183446,-0.8074286387455915,-0.7879455859840162,-0.7879455859840162,0.04332830351368825,0.04086021505376341,0.028692879914984093,0.0036288232244685776,-0.009941496542977626,0.0
2010-02-10,97.8,97.8,95.0,95.0,95.0,3034,-0.782257556603211,-0.7905624286337501,-0.7910064720489266,-0.7996173820367427,-0.7996173820367427,0.023927570597111435,0.024037943300636026,0.013081188681928129,-0.010416666666666666,-0.02496099843993762,0.0
2010-02-22,98.0,98.0,95.1,95.2,95.2,3034,-0.7809613674368795,-0.7892843770029392,-0.79034958538106,-0.798320515808662,-0.798320515808662,0.014709017267107176,0.025199224639241905,0.01615313456201525,-0.0032457334310543634,-0.019567456230689922,-0.029231815091774235
2010-02-23,95.2,95.6,93.2,94.3,94.3,3034,-0.7991080157655189,-0.8046209965726707,-0.8028304320705253,-0.8041564138350253,-0.8041564138350253,-0.00401351922264465,0.013542562338779075,0.00927577595433457,-0.007107133456172647,-0.024132792449706182,-0.034734543469360016
2010-02-24,93.2,95.4,93.1,93.5,93.5,3034,-0.8120699074288328,-0.8058990482034817,-0.803487318738392,-0.8093438787473483,-0.8093438787473483,-0.015374894692502042,-0.0004276245456488352,0.0003566333808844305,-0.011366640232619643,-0.02859161368075478,-0.04063205417607231
2010-02-25,94.5,94.8,91.0,91.2,91.2,3034,-0.8036446778476788,-0.8097332030959146,-0.8172819387635905,-0.8242578403702766,-0.8242578403702766,-0.028132992327365734,-0.02261279605615689,-0.022298456260720394,-0.030148349018982227,-0.04928696522391788,-0.060923288141410584
2010-02-26,91.7,92.5,89.5,90.3,90.3,3034,-0.8217913261763181,-0.8244307968502406,-0.8271352387815893,-0.83009373839664,-0.83009373839664,-0.02798708288482248,-0.027358897027143537,-0.027079442608820593,-0.03479236812570141,-0.0532606416439505,-0.06595869392821445
2010-03-01,91.0,95.0,90.5,94.0,94.0,3034,-0.826327988258478,-0.8084551514651036,-0.8205663721029234,-0.8061017131771464,-0.8061017131771464,0.01446147204834884,0.008151008151008205,0.013003807744809373,0.006100824146419859,-0.009900990099009877,-0.024491490244914895
2010-03-02,95.9,95.9,93.8,93.9,93.9,3034,-0.7945713536833591,-0.8027039191264542,-0.7988891120633258,-0.8067501462911867,-0.8067501462911867,0.014257939079714765,0.002883691124639648,0.010909351898370796,0.007294571980261819,-0.006307145275990257,-0.02143328585819979
