date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zclose,zadjcp,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
2010-01-04,558.0,567.0,557.0,567.0,567.0,2454,0.17429687241018763,0.18121481405699427,0.1975404566045414,0.20789660755060832,0.20789660755060832,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,570.0,574.0,560.0,568.0,568.0,2454,0.21555377635678907,0.20493335566069815,0.20801547589373726,0.21133496911130636,0.21133496911130636,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,568.0,575.0,562.0,575.0,575.0,2454,0.20867762569902218,0.20832171874694155,0.2149988220865345,0.23540350003619265,0.23540350003619265,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,575.0,575.0,560.0,561.0,561.0,2454,0.23274415300120635,0.20832171874694155,0.20801547589373726,0.18726643818642008,0.18726643818642008,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-08,560.0,560.0,545.0,550.0,550.0,2454,0.18117302306795455,0.15749627245329037,0.15564037944775785,0.14944446101874165,0.14944446101874165,-0.025168380007089763,0.0,0.0,0.0,0.0,0.0
2010-01-11,550.0,559.0,546.0,558.0,558.0,2454,0.14679226977912,0.15410790936704696,0.15913205254415647,0.17695135350432598,0.17695135350432598,-0.007823613086770941,0.0,0.0,0.0,0.0,0.0
2010-01-12,557.0,559.0,555.0,558.0,558.0,2454,0.17085879708130416,0.15410790936704696,0.1905571104117441,0.17695135350432598,0.17695135350432598,-0.004282655246252636,0.0,0.0,0.0,0.0,0.0
2010-01-13,555.0,555.0,543.0,547.0,547.0,2454,0.16398264642353727,0.1405544570220733,0.1486570332549606,0.13912937633664754,0.13912937633664754,-0.014059120403749018,0.0,0.0,0.0,0.0,0.0
2010-01-14,550.0,578.0,548.0,573.0,573.0,2454,0.14679226977912,0.2184868080056718,0.16611539873695372,0.22852677691479656,0.22852677691479656,0.02835606604450817,0.0,0.0,0.0,0.0,0.0
2010-01-15,576.0,590.0,573.0,584.0,584.0,2454,0.23618222833008978,0.25914716504059276,0.2534072261469194,0.266348754082475,0.266348754082475,0.03546099290780142,0.03527743307924123,0.0,0.0,0.0,0.0
