date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zclose,zadjcp,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
2010-01-04,39.5,39.6,38.75,39.2,39.2,2881,-0.7591444075875198,-0.772343134680772,-0.7895117191901532,-0.77835228408732,-0.77835228408732,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,39.6,39.65,39.2,39.45,39.45,2881,-0.7519041016315209,-0.7687583104058588,-0.7566429709007118,-0.7602871338800337,-0.7602871338800337,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,39.7,40.75,39.35,40.7,40.7,2881,-0.744663795675522,-0.6898921763577639,-0.7456867214708982,-0.6699613828436013,-0.6699613828436013,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,40.9,40.95,39.8,40.05,40.05,2881,-0.6577801242035363,-0.67555287925811,-0.7128179731814572,-0.7169307733825465,-0.7169307733825465,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-08,40.05,40.7,39.6,40.25,40.25,2881,-0.7193227248295264,-0.693477000632677,-0.7274263057545419,-0.7024786532167172,-0.7024786532167172,0.00801402454295017,0.0,0.0,0.0,0.0,0.0
2010-01-11,40.25,40.8,40.0,40.0,40.0,2881,-0.7048421129175285,-0.6863073520828507,-0.6982096406083721,-0.7205438034240036,-0.7205438034240036,-0.0022449488650535376,0.0,0.0,0.0,0.0,0.0
2010-01-12,40.5,40.55,39.6,39.75,39.75,2881,-0.6867413480275315,-0.7042314734574177,-0.7274263057545419,-0.7386089536312901,-0.7386089536312901,-0.009962640099626366,0.0,0.0,0.0,0.0,0.0
2010-01-13,39.4,39.4,38.75,38.8,38.8,2881,-0.7663847135435188,-0.7866824317804259,-0.7895117191901532,-0.8072565244189789,-0.8072565244189789,-0.02439024390243917,0.0,0.0,0.0,0.0,0.0
2010-01-14,39.3,39.3,38.75,38.95,38.95,2881,-0.7736250194995177,-0.7938520803302528,-0.7895117191901532,-0.7964174342946065,-0.7964174342946065,-0.015170670037926532,0.0,0.0,0.0,0.0,0.0
2010-01-15,39.0,39.6,38.9,39.2,39.2,2881,-0.795345937367514,-0.772343134680772,-0.7785554697603396,-0.77835228408732,-0.77835228408732,-0.0035587188612097986,-0.010975148227576692,0.0,0.0,0.0,0.0
2010-01-18,38.9,39.3,38.7,39.1,39.1,2881,-0.8025862433235129,-0.7938520803302528,-0.7931638023334242,-0.7855783441702348,-0.7855783441702348,-0.001532175689479118,-0.01324921135646684,0.0,0.0,0.0,0.0
2010-01-19,39.35,39.65,38.7,38.95,38.95,2881,-0.770004866521518,-0.7687583104058588,-0.7931638023334242,-0.7964174342946065,-0.7964174342946065,-0.0012820512820512092,-0.015792798483891344,0.0,0.0,0.0,0.0
2010-01-20,39.15,39.15,38.25,38.3,38.3,2881,-0.7844854784335158,-0.8046065531549929,-0.8260325506228656,-0.8433868248335518,-0.8433868248335518,-0.015424164524421632,-0.02631244438794958,0.0,0.0,0.0,0.0
2010-01-21,38.25,38.7,38.2,38.3,38.3,2881,-0.8496482320375053,-0.8368699716292132,-0.8296846337661367,-0.8433868248335518,-0.8433868248335518,-0.012122775341759064,-0.021961184882533184,0.0,0.0,0.0,0.0
2010-01-22,37.85,37.95,37.3,37.3,37.3,2881,-0.8786094558615004,-0.8906423357529142,-0.8954221303450195,-0.9156474256626976,-0.9156474256626976,-0.028392810627767735,-0.04026759294995509,-0.04895461499235089,0.0,0.0,0.0
2010-01-25,37.25,37.65,36.95,37.2,37.2,2881,-0.9220512915974935,-0.9121512814023949,-0.9209867123479178,-0.9228734857456118,-0.9228734857456118,-0.021310181531175882,-0.03589477776337932,-0.048268804366365256,0.0,0.0,0.0
2010-01-26,37.5,37.5,36.0,36.2,36.2,2881,-0.9039505267074964,-0.9229057542271351,-0.9903762920700716,-0.9951340865747577,-0.9951340865747577,-0.033635878270154775,-0.05309965995291658,-0.06869050681759716,0.0,0.0,0.0
2010-01-27,36.45,36.9,36.15,36.5,36.5,2881,-0.979973739245484,-0.9659236455260959,-0.9794200426402581,-0.9734559063260141,-0.9734559063260141,-0.016172506738544513,-0.039473684210526314,-0.054159108577351726,0.0,0.0,0.0
2010-01-28,37.2,38.0,36.8,37.35,37.35,2881,-0.9256714445754928,-0.8870575114780009,-0.931942961777732,-0.91203439562124,-0.91203439562124,0.011920888648062792,-0.012949260042283164,-0.02759697995313726,0.0,0.0,0.0
2010-01-29,37.0,37.6,36.55,37.4,37.4,2881,-0.9401520564874907,-0.9157361056773081,-0.9502033774940882,-0.9084213655797829,-0.9084213655797829,0.012726780395342509,-0.0069038767923525765,-0.021454735740450218,-0.03227893136684138,0.0,0.0
2010-02-01,38.0,38.0,37.05,37.05,37.05,2881,-0.8677489969275023,-0.8870575114780009,-0.9136825460613758,-0.933712575869984,-0.933712575869984,0.0040650406504064655,-0.010812975570684853,-0.025598316823003495,-0.03866113129216404,0.0,0.0
2010-02-02,37.6,37.6,35.8,36.15,36.15,2881,-0.8967102207514975,-0.9157361056773081,-1.0049846246431569,-0.9987471166162152,-0.9987471166162152,-0.02005963675792903,-0.027572293207800906,-0.04322893692104101,-0.05798045602605867,0.0,0.0
2010-02-03,36.3,36.65,36.0,36.05,36.05,2881,-0.9908341981794827,-0.983847766900663,-0.9903762920700716,-1.00597317669913,-1.00597317669913,-0.020380434782608696,-0.02435723951285536,-0.041223404255319264,-0.0548600642328112,0.0,0.0
2010-02-04,36.2,36.2,35.7,35.75,35.75,2881,-0.9980745041354812,-1.0161111853748832,-1.012288790929699,-1.0276513569478734,-1.0276513569478734,-0.020010964912280618,-0.02575282736067585,-0.04377674750356642,-0.05741216795201376,0.0,0.0
2010-02-05,35.0,35.0,33.25,33.5,33.5,2881,-1.0849581756074673,-1.102146967972805,-1.1912408649499902,-1.1902377088134517,-1.1902377088134517,-0.06162464985994405,-0.07751617788792504,-0.0947577013150784,-0.10880553338653906,-0.11976456986704503,0.0
2010-02-06,33.25,33.25,31.2,32.0,32.0,2881,-1.211663529837447,-1.2276158175947742,-1.340976273824111,-1.2986286100571705,-1.2986286100571705,-0.07754396079561827,-0.10602039390976398,-0.12408759124087587,-0.13955364345254112,-0.1527667460947843,0.0
2010-02-08,32.0,33.1,32.0,32.8,32.8,2881,-1.3021673542874324,-1.2383702904195144,-1.2825429435317712,-1.2408201293938539,-1.2408201293938539,-0.03586125808348028,-0.07488365533775211,-0.09199963089415884,-0.10972382438759595,-0.1254266211604096,0.0
2010-02-09,33.3,33.9,32.95,33.9,33.9,2881,-1.2080433768594476,-1.1810131020209,-1.2131533638096175,-1.1613334684817933,-1.1613334684817933,0.009228937183685476,-0.03679499928967188,-0.053865475858219554,-0.0737072204385545,-0.08949290932531158,0.0
2010-02-10,34.5,34.8,34.4,34.65,34.65,2881,-1.1211597053874616,-1.116486265072459,-1.1072429526547516,-1.107138017859934,-1.107138017859934,0.03835780641294602,-0.007874015748031456,-0.02632071937055079,-0.047619047619047665,-0.06391830559757943,0.0
2010-02-22,36.0,36.05,35.5,35.8,35.8,2881,-1.012555116047479,-1.0268656581996238,-1.0268971235027842,-1.0240383269064164,-1.0240383269064164,0.058232338161395183,0.029771321731626537,0.008829607364268249,-0.011391094235415988,-0.028177425484554097,-0.04158486525075856
2010-02-23,35.4,35.5,34.5,34.75,34.75,2881,-1.0559969517834722,-1.066298725223671,-1.099938786368209,-1.0999119577770193,-1.0999119577770193,0.010762070971495188,0.006225568264079811,-0.01623100877606882,-0.03458813724128344,-0.051272250737140986,-0.06598575460287591
2010-02-24,34.5,35.75,34.5,35.2,35.2,2881,-1.1211597053874616,-1.0483746038491042,-1.099938786368209,-1.0673946874039035,-1.0673946874039035,0.009753298909925514,0.022067363530778105,-0.00160726103810149,-0.016965719472177468,-0.034187565164901366,-0.050274305243276994
2010-02-25,35.8,35.8,34.8,35.25,35.25,2881,-1.0270357279594768,-1.044789779574191,-1.0780262875085818,-1.0637816573624463,-1.0637816573624463,0.003415883859948892,0.025902211874272427,0.0021796815769522743,-0.011358855700462602,-0.029032613486117097,-0.04424058927199605
2010-02-26,35.5,35.95,35.4,35.5,35.5,2881,-1.048756645827473,-1.0340353067494503,-1.0342012897893267,-1.04571650715516,-1.04571650715516,0.00566572237960348,0.03393039172855684,0.012838801711840311,-0.0004223567506687475,-0.018415085992368435,-0.033487612306016795
2010-03-01,36.0,36.45,35.6,36.15,36.15,2881,-1.012555116047479,-0.9981870640003162,-1.0195929572162414,-0.9987471166162152,-0.9987471166162152,0.022052586938083155,0.04479768786127159,0.033841754051477504,0.019530423746738922,0.0029408500721339065,-0.012115139369648437
2010-03-02,36.9,36.9,36.15,36.45,36.45,2881,-0.9473923624434896,-0.9659236455260959,-0.9794200426402581,-0.9770689363674712,-0.9770689363674712,0.020722486698403864,0.04009131117135115,0.04361519373926343,0.029079616036137807,0.014246758305971607,-0.0006854009595613044
2010-03-03,36.7,37.05,36.65,36.9,36.9,2881,-0.9618729743554869,-0.9551691727013558,-0.9428992112075456,-0.9445516659943558,-0.9445516659943558,0.02357836338418867,0.04075588774502892,0.054989040312589305,0.04075588774502892,0.02911646586345373,0.014293567894447586
2010-03-04,37.0,37.0,36.1,36.15,36.15,2881,-0.9401520564874907,-0.9587539969762691,-0.9830721257835291,-0.9987471166162152,-0.9987471166162152,-0.0022081148219708913,0.013172645739910283,0.03334921391138631,0.020105820105820064,0.010623427453172922,-0.0039035591274396986
2010-03-05,36.7,37.1,36.6,36.85,36.85,2881,-0.9618729743554869,-0.9515843484264421,-0.9465512943508166,-0.9481646960358129,-0.9481646960358129,0.00958904109589045,0.026462395543175567,0.05115527241608833,0.04059301094246382,0.03186603942652345,0.01734689182349434
2010-03-08,37.0,37.25,36.9,36.95,36.95,2881,-0.9401520564874907,-0.9408298756017021,-0.9246387954911893,-0.9409386359528983,-0.9409386359528983,0.007910529187124907,0.02596140497015139,0.04713772907613852,0.04408024865781301,0.03507199282872997,0.022224271486536367
2010-03-09,37.0,37.1,36.85,37.1,37.1,2881,-0.9401520564874907,-0.9515843484264421,-0.9282908786344604,-0.9300995458285265,-0.9300995458285265,0.008426202772492588,0.023448275862069004,0.04135479041916176,0.04824468460832106,0.039390373732279896,0.028270509977827138
2010-03-10,37.4,38.3,37.4,38.3,38.3,2881,-0.9111908326634954,-0.8655485658285208,-0.8881179640584769,-0.8433868248335518,-0.8433868248335518,0.033180469382249514,0.04759299781181625,0.06408594184108163,0.07887323943661964,0.07049024540220243,0.06216778368384564
2010-03-11,38.5,38.5,37.75,38.15,38.15,2881,-0.8315474671475082,-0.8512092687288669,-0.8625533820555781,-0.8542259149579235,-0.8542259149579235,0.018147851614624833,0.03527815468113968,0.05164017274648539,0.07147872489818852,0.06433433768552631,0.0581545857988167
2010-03-12,38.3,38.3,38.05,38.05,38.05,2881,-0.846028079059506,-0.8655485658285208,-0.8406408831959509,-0.8614519750408383,-0.8614519750408383,0.009016176080615314,0.02546826573238109,0.0423705597662314,0.06522956326987678,0.060715878679750146,0.055624913302816006
2010-03-15,38.1,38.1,37.25,37.85,37.85,2881,-0.8605086909715034,-0.8798878629281741,-0.8990742134882905,-0.8759040952066671,-0.8759040952066671,-0.001055687516495095,0.015425888665325361,0.03302401746724893,0.05321739130434786,0.05461131234327113,0.04954247157777969
2010-03-16,38.0,38.5,37.9,38.5,38.5,2881,-0.8677489969275023,-0.8512092687288669,-0.8515971326257644,-0.8289347046677223,-0.8289347046677223,0.00864553314121033,0.02721451440768399,0.04364326375711573,0.0617028610823853,0.07099143206854344,0.06628508124076803
2010-03-17,38.8,38.8,38.5,38.75,38.75,2881,-0.8098265492795118,-0.8297003230793868,-0.8077721349065095,-0.810869554460436,-0.810869554460436,0.012807109252483063,0.028806584362139943,0.04372418746633152,0.05990153172866514,0.07483634749805837,0.07068846419525664
2010-03-18,39.0,39.35,38.85,39.05,39.05,2881,-0.795345937367514,-0.790267256055339,-0.7822075529036107,-0.7891913742116924,-0.7891913742116924,0.015868886576482815,0.028849953892767722,0.0446762974852863,0.06063692537516112,0.07956430388145527,0.07644950840760821
2010-03-19,39.15,39.2,38.65,38.8,38.8,2881,-0.7844854784335158,-0.8010217288800792,-0.7968158854766958,-0.8072565244189789,-0.8072565244189789,0.0054418243068152595,0.0170380078636959,0.03191489361702116,0.0479405806887238,0.06904722543671131,0.06813489332415676
