date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zclose,zadjcp,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
2010-01-04,34.0,34.4,33.9,34.3,34.3,1101,-0.7731690323987036,-0.7521631543959961,-0.7322483835296967,-0.7159280264794389,-0.7159280264794389,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,34.6,35.8,34.5,35.5,35.5,1101,-0.6671201752651243,-0.5060382416907939,-0.625692214170339,-0.5040921851532634,-0.5040921851532634,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,35.5,36.4,35.4,36.25,36.25,1101,-0.5080468895647561,-0.4005561362457069,-0.4658579601313031,-0.3716947843244039,-0.3716947843244039,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,36.35,36.4,35.5,35.55,35.55,1101,-0.3578110086255188,-0.4005561362457069,-0.44809859857140993,-0.49526569176467317,-0.49526569176467317,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-08,35.55,35.8,35.15,35.4,35.4,1101,-0.4992094848036249,-0.5060382416907939,-0.5102563640310354,-0.5217451719304448,-0.5217451719304448,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-11,35.4,35.8,34.7,34.75,34.75,1101,-0.5257216990870195,-0.5060382416907939,-0.5901734910505527,-0.6364895859821227,-0.6364895859821227,-0.020850943927866863,0.0,0.0,0.0,0.0,0.0
2010-01-12,34.75,35.25,34.3,34.55,34.55,1101,-0.6406079609817298,-0.602730171682123,-0.6612109372901254,-0.6717955595364857,-0.6717955595364857,-0.021246458923512748,0.0,0.0,0.0,0.0,0.0
2010-01-13,34.0,34.25,33.9,34.0,34.0,1101,-0.7731690323987036,-0.7785336807572676,-0.7322483835296967,-0.7688869868109821,-0.7688869868109821,-0.024390243902439063,0.0,0.0,0.0,0.0,0.0
2010-01-14,34.5,34.5,34.1,34.2,34.2,1101,-0.6847949847873878,-0.7345828034884814,-0.6967296604099104,-0.7335810132566192,-0.7335810132566192,-0.010989010989010858,0.0,0.0,0.0,0.0,0.0
2010-01-15,34.3,34.45,34.15,34.45,34.45,1101,-0.7201446038319146,-0.7433729789422382,-0.6878499796299644,-0.689448546313666,-0.689448546313666,0.00174469322477471,-0.012752543344318476,0.0,0.0,0.0,0.0
2010-01-18,34.2,34.4,34.1,34.2,34.2,1101,-0.7378194133541768,-0.7521631543959961,-0.6967296604099104,-0.7335810132566192,-0.7335810132566192,-0.0023337222870477917,-0.01963594668195486,0.0,0.0,0.0,0.0
2010-01-19,34.35,34.75,34.05,34.35,34.35,1101,-0.7113071990707823,-0.6906319262196953,-0.7056093411898576,-0.7071015330908474,-0.7071015330908474,0.0032126168224298896,-0.012079378774805713,0.0,0.0,0.0,0.0
2010-01-20,34.45,34.5,34.0,34.0,34.0,1101,-0.6936323895485188,-0.7345828034884814,-0.7144890219698036,-0.7688869868109821,-0.7688869868109821,-0.007009345794392581,-0.01577652337530762,0.0,0.0,0.0,0.0
