date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zclose,zadjcp,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
2010-01-04,9.88,9.94,9.72,9.9,9.9,2883,-0.218521726573454,-0.22500029759157036,-0.24870832965482076,-0.207561551757491,-0.207561551757491,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,9.99,10.25,9.91,9.98,9.98,2883,-0.17657517695159333,-0.10831321447916589,-0.17532130870019413,-0.17712058290851565,-0.17712058290851565,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,10.1,10.15,9.89,10.0,10.0,2883,-0.1346286273297327,-0.14595420903155423,-0.18304625827436521,-0.16951034069627197,-0.16951034069627197,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,10.05,10.15,9.95,9.98,9.98,2883,-0.15369524079421448,-0.14595420903155423,-0.15987140955185197,-0.17712058290851565,-0.17712058290851565,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-08,10.1,10.25,9.98,10.1,10.1,2883,-0.1346286273297327,-0.10831321447916589,-0.14828398519059469,-0.13145912963505293,-0.13145912963505293,0.010808646917533903,0.0,0.0,0.0,0.0,0.0
2010-01-11,10.2,10.5,10.15,10.4,10.4,2883,-0.09649540040076839,-0.01421072809819471,-0.08262191381013913,-0.01730549645139512,-0.01730549645139512,0.030519223147047147,0.0,0.0,0.0,0.0,0.0
2010-01-12,10.5,10.55,10.2,10.25,10.25,2883,0.01790428038612519,0.004609769177999795,-0.06330953987471143,-0.07438231304322403,-0.07438231304322403,0.010250344963532524,0.0,0.0,0.0,0.0,0.0
2010-01-13,10.15,10.2,10.05,10.1,10.1,2883,-0.1155620138652502,-0.1271337117553604,-0.12124666168099521,-0.13145912963505293,-0.13145912963505293,-0.006492228998622932,0.0,0.0,0.0,0.0,0.0
2010-01-14,10.1,10.2,10.05,10.1,10.1,2883,-0.1346286273297327,-0.1271337117553604,-0.12124666168099521,-0.13145912963505293,-0.13145912963505293,-0.008832188420019786,0.0,0.0,0.0,0.0,0.0
2010-01-15,10.2,10.3,10.1,10.15,10.15,2883,-0.09649540040076839,-0.08949271720297139,-0.10193428774556752,-0.11243352410444306,-0.11243352410444306,-0.004901960784313621,0.005348652931854226,0.0,0.0,0.0,0.0
2010-01-18,10.0,10.15,10.0,10.1,10.1,2883,-0.17276185425869697,-0.14595420903155423,-0.1405590356164236,-0.13145912963505293,-0.13145912963505293,-0.003944773175542498,-0.0015816528272044302,0.0,0.0,0.0,0.0
2010-01-19,10.15,10.2,10.0,10.0,10.0,2883,-0.1155620138652502,-0.1271337117553604,-0.1405590356164236,-0.16951034069627197,-0.16951034069627197,-0.008919722497522285,-0.011662383870330136,0.0,0.0,0.0,0.0
2010-01-20,10.1,10.1,9.8,9.8,9.8,2883,-0.1346286273297327,-0.16477470630774874,-0.21780853135813577,-0.24561276281871006,-0.24561276281871006,-0.022931206380857296,-0.029510794216676572,0.0,0.0,0.0,0.0
2010-01-21,9.8,9.88,9.66,9.69,9.69,2883,-0.24902830811662557,-0.24758489432300296,-0.2718831783773347,-0.2874690949860516,-0.2874690949860516,-0.02593486127864889,-0.03764028205382854,0.0,0.0,0.0,0.0
2010-01-22,9.55,9.55,9.3,9.33,9.33,2883,-0.34436137543903667,-0.37180017634588497,-0.4109322707124169,-0.4244534548064404,-0.4244534548064404,-0.046402289452166866,-0.06625300240192161,-0.06625300240192145,0.0,0.0,0.0
2010-01-25,9.27,9.31,9.12,9.13,9.13,2883,-0.4511344108401375,-0.46213856327161734,-0.48045681687995867,-0.5005558769288785,-0.5005558769288785,-0.047966631908237654,-0.0745058286872782,-0.08155053316343618,0.0,0.0,0.0
2010-01-26,9.16,9.2,8.84,8.85,8.85,2883,-0.4930809604619982,-0.5035436572792451,-0.5886061109183558,-0.6070992679002927,-0.6070992679002927,-0.05448717948717947,-0.08997429305912596,-0.10291931342073263,0.0,0.0,0.0
2010-01-27,8.94,8.94,8.83,8.88,8.88,2883,-0.5769740597057201,-0.6014102431154551,-0.5924685857054414,-0.5956839045819264,-0.5956839045819264,-0.03225806451612896,-0.07528897219618859,-0.09301375459621417,0.0,0.0,0.0
