date,open,high,low,close,adjcp,tic,zopen,zhigh,zlow,zclose,zadjcp,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
2010-01-04,48.05,48.3,47.3,47.4,47.4,2301,-0.21456071130343513,-0.22533703846653205,-0.22537827925314738,-0.24343974004813348,-0.24343974004813348,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-05,47.8,48.1,46.9,47.7,47.7,2301,-0.2255409444127982,-0.23393532737085365,-0.24338096238739604,-0.23022530935758106,-0.23022530935758106,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-06,47.5,48.3,47.25,48.0,48.0,2301,-0.23871722414403374,-0.22533703846653205,-0.22762861464492834,-0.21701087866702898,-0.21701087866702898,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-07,48.3,48.3,47.0,47.5,47.5,2301,-0.20358047819407207,-0.22533703846653205,-0.2388802916038338,-0.23903492981794935,-0.23903492981794935,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-08,47.8,48.0,46.5,47.5,47.5,2301,-0.2255409444127982,-0.2382344718230146,-0.2613836455216447,-0.23903492981794935,-0.23903492981794935,-0.002519949601007926,0.0,0.0,0.0,0.0,0.0
2010-01-11,48.0,48.0,47.55,47.8,47.8,2301,-0.21675675792530763,-0.2382344718230146,-0.2141266022942419,-0.22582049912739724,-0.22582049912739724,0.0020964360587000905,0.0,0.0,0.0,0.0,0.0
2010-01-12,48.0,48.0,47.6,48.0,48.0,2301,-0.21675675792530763,-0.2382344718230146,-0.21187626690246064,-0.21701087866702898,-0.21701087866702898,0.005025125628140596,0.0,0.0,0.0,0.0,0.0
2010-01-13,47.5,47.75,47.05,47.1,47.1,2301,-0.23871722414403374,-0.24898233295341685,-0.23662995621205285,-0.25665417073868557,-0.25665417073868557,-0.010088272383354285,0.0,0.0,0.0,0.0,0.0
2010-01-14,47.5,48.2,47.3,47.8,47.8,2301,-0.23871722414403374,-0.2296361829186927,-0.22537827925314738,-0.22582049912739724,-0.22582049912739724,0.003358522250209836,0.0,0.0,0.0,0.0,0.0
2010-01-15,48.05,48.5,47.7,47.85,47.85,2301,-0.21456071130343513,-0.21673874956221015,-0.2073755961188984,-0.22361809401230504,-0.22361809401230504,0.002934395304967524,0.0038812545893213528,0.0,0.0,0.0,0.0
2010-01-18,47.65,48.75,47.55,48.5,48.5,2301,-0.23212908427841597,-0.20599088843180793,-0.2141266022942419,-0.1949868275161086,-0.1949868275161086,0.013584117032392864,0.015175300889586634,0.0,0.0,0.0,0.0
2010-01-19,48.8,49.5,47.9,47.9,47.9,2301,-0.18162001197534597,-0.17374730504060124,-0.1983742545517742,-0.2214156888972131,-0.2214156888972131,0.0014635166213673486,0.0021968825190918895,0.0,0.0,0.0,0.0
2010-01-20,48.0,48.05,46.7,46.8,46.8,2301,-0.21675675792530763,-0.2360848995969343,-0.2523823039545202,-0.26986860142923796,-0.26986860142923796,-0.020305631149256834,-0.018353434714210803,0.0,0.0,0.0,0.0
2010-01-21,46.6,46.7,46.0,46.05,46.05,2301,-0.2782460633377407,-0.2941233497011061,-0.2838869994394556,-0.30290467815561856,-0.30290467815561856,-0.028890763390974367,-0.031138228487271134,0.0,0.0,0.0,0.0
2010-01-22,45.8,45.95,43.5,44.0,44.0,2301,-0.3133828092877027,-0.32636693309231274,-0.3964037690285102,-0.39320328787439196,-0.39320328787439196,-0.05680600214362269,-0.0674014412886815,-0.07029159036484015,0.0,0.0,0.0
2010-01-25,44.0,44.0,43.0,43.0,43.0,2301,-0.3924404876751166,-0.41020024990945025,-0.4189071229463211,-0.4372513901762327,-0.4372513901762327,-0.055982436882546595,-0.07922912205567458,-0.08575478384124731,0.0,0.0,0.0
2010-01-26,43.2,43.25,40.45,40.8,40.8,2301,-0.4275772336250782,-0.44244383330065695,-0.5336742279271567,-0.5341572152402825,-0.5341572152402825,-0.07545887151597565,-0.11265767725097882,-0.12396221013455483,0.0,0.0,0.0
2010-01-27,41.2,41.5,41.0,41.05,41.05,2301,-0.5154190984999827,-0.5176788612134725,-0.5089205386175648,-0.5231451896648223,-0.5231451896648223,-0.044904606793857604,-0.09531680440771356,-0.10973758403816965,0.0,0.0,0.0
2010-01-28,41.95,42.35,41.45,41.55,41.55,2301,-0.48247839917189356,-0.4811361333701049,-0.48866752009153486,-0.5011211385139019,-0.5011211385139019,-0.01259505703422056,-0.07150837988826822,-0.09107481405862625,0.0,0.0,0.0
2010-01-29,41.3,42.3,40.3,40.7,40.7,2301,-0.5110270052562378,-0.4832857055961855,-0.5404252341025002,-0.5385620254704663,-0.5385620254704663,-0.017382906808304968,-0.07573521062790962,-0.10075121520106044,-0.11232279171210466,0.0,0.0
2010-02-01,40.8,41.3,40.35,40.45,40.45,2301,-0.5329874714749638,-0.5262771501177944,-0.5381748987107189,-0.5495740510459265,-0.5495740510459265,-0.011244194573453771,-0.06430719407818647,-0.09649318740227816,-0.11103785506290853,0.0,0.0
2010-02-02,41.45,42.6,40.8,41.35,41.35,2301,-0.5044388653906197,-0.47038827223970264,-0.5179218801846893,-0.5099307589742699,-0.5099307589742699,0.008044856167723194,-0.02877275396359369,-0.06715295533162881,-0.08487329866105996,0.0,0.0
2010-02-03,42.15,42.95,41.5,42.85,42.85,2301,-0.47369421268440326,-0.4553412666571395,-0.48641718469975387,-0.44385860552150874,-0.44385860552150874,0.03552440792653435,0.015884305357989608,-0.02709452811624903,-0.046241166323521085,0.0,0.0
2010-02-04,43.8,44.0,42.9,43.0,43.0,2301,-0.40122467416260715,-0.41020024990945025,-0.42340779372988335,-0.4372513901762327,-0.4372513901762327,0.031917446604271614,0.026865671641791045,-0.016543416939849117,-0.03808511828197529,0.0,0.0
2010-02-05,41.2,42.0,41.2,41.2,41.2,2301,-0.5154190984999827,-0.4961831389526681,-0.4999191970504403,-0.5165379743195458,-0.5165379743195458,-0.013646157529327274,-0.009496333693953673,-0.04805914972273563,-0.07181075753308927,-0.08513567526757553,0.0
