,daily_return,total assets
168,0.0011436468992317866,114035.18224211053
169,0.0064604476104151605,114771.90056272983
170,-0.019979361882401184,112478.83122745609
171,0.0036167814337017368,112885.64257592402
172,-0.012474792333347877,111477.41762737284
173,0.006538718074159195,112206.33703287353
174,-0.007012228520503037,111419.52055615044
175,-0.0022659977321360697,111167.04417525452
176,0.0049595914299311065,111718.38729483688
177,0.0063977180672122715,112433.13003967288
178,0.009313455209239992,113480.27096033203
179,-0.007298170985255921,112652.07253941035
180,0.008671829766280848,113628.97213529084
181,0.005486135850723985,114252.35611300317
182,9.14691578152136e-05,114262.80667979523
183,0.006127815601034638,114962.98808918569
184,-0.008490699835223901,113986.87186515999
185,-0.006495531095074259,113246.4665945296
186,0.00668989154181754,114004.07317354107
187,-0.0002642061800092363,113973.95259286239
188,-0.011566436775119692,112655.68007618656
189,-0.001598302976110915,112475.62216744499
190,-0.002241966100575064,112223.45563540449
191,0.006752881175638247,112981.28729642989
192,0.005856022682011424,113642.90827748063
193,0.002874577021523596,113969.58357027419
194,0.007242965957682928,114795.06138428499
195,0.0005937388567286841,114863.21967278939
196,-3.287268289807148e-05,114859.44381059243
197,-0.017500292112432852,112849.3699920355
198,0.003370715080057061,113229.75306524259
199,-0.008100815534740844,112312.4997226168
200,0.0011408339801405817,112440.6296386949
201,-0.0015570563660785824,112265.55324051008
202,0.009810344385513597,113366.9169804297
203,-0.0014070085881699125,113207.40875462389
204,-0.003093702338208487,112857.17872945718
205,0.005348517872134193,113460.79736689033
206,0.00554031843464749,114089.40631415191
207,-0.005915780429622967,113414.47843705135
208,-0.016549528426176244,111537.52230221742
209,-0.002388770493444222,111271.08476003
210,-0.0038095389121801616,110847.19323283617
211,0.015074287871832149,112518.13573341255
212,0.009641209477310158,113602.9466500148
213,0.006639503955555911,114357.21386366038
214,-0.0002721045744960093,114326.09674264146
215,0.0016715505743059359,114517.19859530978
216,0.004435373718391844,115025.12516826327
217,-0.00503681085198776,114445.76536956451
218,-0.0036320880663661967,114030.08827091957
219,-0.00023895648331655545,114002.84004203408
220,-0.0008629469184025954,113904.46164253066
221,-0.00730646758780468,113072.22238543317
222,0.002462685766446176,113350.68373808221
223,0.0033143590615610655,113726.36860386367
224,-0.007487246940466911,112874.87119848398
225,-0.011035453513545032,111629.24580452572
226,0.017322094017900223,113562.89809549901
227,0.0002753201447389052,113594.16424903963
228,0.0007320797324331662,113677.32423440904
229,0.0006805143533291896,113754.68328519861
230,0.0002803689514257365,113786.57656647105
231,-0.008191435745295617,112854.50113584964
232,-0.002565622381476546,112564.95910188514
