,daily_return,total assets
53,-1.2416655295449428e-05,112691.51885729875
54,-0.0033957192555165157,112308.85009678162
55,-0.010774040934917548,111098.82994848538
56,-0.027720050822631626,108019.16473597845
57,0.007140414046581877,108790.46629715928
58,0.006697121112932441,109519.04922588375
59,-0.02055418299758335,107267.9746463736
60,0.003383625795667015,107630.92933243602
61,0.004452889223280798,108110.19793775212
62,0.019068428687634118,110171.68953753416
63,-0.01066742475624424,108996.44132912421
64,0.011438156072499012,110243.15963639371
65,0.020073810567288814,112456.15993927406
66,-0.0030609745854673553,112111.93449172069
67,-0.004459569128235806,111611.96356975462
68,0.003514579848387226,112004.2327277558
69,0.014944905658647645,113678.12541924133
70,0.0031647097091113546,114037.88368646918
71,0.0016288713938876426,114223.63673302556
72,-0.0005711193043506014,114158.4014090742
73,0.015807834652745295,115962.99854277057
74,0.005198336685089007,116565.81325220838
75,0.004758189343013267,117120.45546258471
76,0.0028171676203529276,117450.40341739489
77,0.010582843152577789,118693.36261496817
78,-0.0013299793984773924,118535.50288795425
79,0.001229604955741914,118681.25472973664
80,-0.008836640055248713,117632.51120038467
81,0.010527224463984446,118870.85505005329
82,0.003211385349678903,119252.59517246483
83,-0.0011510232244507663,119115.3326658453
84,0.016620508324441324,121095.09004398658
85,0.0028442554818110233,121439.51541766459
86,-0.010315367688067038,120186.82216427069
87,-0.007816008067099436,119247.4409926757
88,-0.006323830246558502,118493.34041850152
89,0.010931737142327107,119788.67846907287
90,-0.009801935101052813,118614.51761687813
91,0.004095087357477984,119100.25442838436
92,0.011930459114349036,120521.17514435077
93,-0.0013364652913399255,120360.10277689884
94,-0.010095883069218417,119144.96125306416
95,0.0011144739701692537,119277.74521105753
96,0.011643811997968172,120666.59285183663
97,0.012861132564110941,122218.5018985637
98,-0.0028576185407441653,121869.24804151639
99,0.005365154074716315,122523.09533422894
100,0.009534866233880316,123691.33665880178
101,0.009711435702200379,124892.55712168296
102,-0.0009751855324590929,124770.76370686607
103,-0.009004402861692537,123647.2774850884
104,0.0013944897158010925,123819.70234192816
105,-0.004124346113667007,123309.02703377882
106,-0.0053011094934041995,122655.35237994762
107,0.003844742901082417,123126.93067529019
108,0.0003647608303873172,123171.84255676635
109,-0.004202248531860683,122654.2438622156
110,0.010695058469278101,123966.0381718271
111,0.008043195936132043,124963.12130626912
112,-0.0009374986828403015,124845.96854464088
113,0.0022767592199298458,125130.21275459597
114,-0.0026031140303747102,124804.4845421507
115,0.0006798438935907208,124889.33210885942
116,0.009523392045506271,126078.70218083353
117,-0.007569787501352469,125124.31319687831
118,-0.004290482797433601,124587.46948356641
119,0.0010102676996350494,124713.33617976493
120,-0.002578400639149569,124391.77523404855
121,-0.002546020477447403,124075.07122707662
122,-0.014081931550172929,122327.8545669741
123,-0.01875154469681338,120034.0183343962
124,0.017803034523238385,122170.98810676648
125,-0.018181747845406014,119949.70600698516
126,-0.0035987323975081587,119518.03911390624
127,0.0038601689926154228,119979.39894255194
128,0.005525705887259961,120642.36981363871
129,0.014306187733296113,122368.30220478236
130,-0.02674826061305425,119095.16296663186
131,-0.06319112121607999,111569.40608735863
132,0.01776803544561764,113551.77524936532
133,0.026157392114935996,116521.99355991006
134,-0.015489813334940258,114717.08963025194
135,0.019914389727858608,117001.61046159446
136,0.016029304038638913,118877.06484869376
137,-0.003649425628573527,118443.23184158534
138,0.012093298345109285,119875.60118120458
139,-0.013271639802328553,118284.65538124004
140,0.014887896120475027,120045.66504320213
141,-0.00038041266249854534,119999.99815214163
142,0.000465452444208246,120055.85244458653
143,-0.003435603895138142,119643.38809029378
144,0.023934608719541468,122507.00577011521
145,-0.011792726926633074,121062.31410446878
146,0.0068368064517288244,121889.99371459943
147,-0.0032276570769868528,121496.57461377262
148,-0.0017298908741826414,121286.39879810381
149,-0.0013097672308618688,121127.54184740881
150,0.0024553968701509603,121424.95803455001
151,-0.0030642006451581803,121052.88759980224
152,-0.007619045130422137,120130.58018601143
153,-0.03630094678929417,115769.72638691199
